figure_id	Species	Group	PlotGroup	median_value	log_median_value
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.55606	0.878301145435796
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	93.0248	1.96859921183551
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	82.7739	1.91789394270583
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	190.11	2.27900519028863
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	286.563	2.45722026666803
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	21.2415	1.32718722639249
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	33.0385	1.5190216359499
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	64.9385	1.81250292151159
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	89.57685	1.9521962710946
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	20.4224	1.31010890473166
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	20.1173	1.30357185120411
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	66.4742	1.8226537727394
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.685	1.10329389522957
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.35015	0.9708232228692
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	40.7433	1.61005726765939
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.8867	1.07506495559523
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	147.095	2.1675982058451
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	19.0544	1.2799975571444
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.782915	0.891147867453904
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	19.7329	1.29519311588586
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	22.0925	1.34424682946159
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	80.9174	1.90804245648907
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	17.7894	1.25016374177181
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.0579	1.04367658560272
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.05527	0.848519794099549
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.641	1.06599401994949
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	64.1051	1.80689325946748
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	28.78985	1.45924091063206
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	52.08595	1.71672142350586
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	108.9425	2.03719773583686
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.57433	0.933205259200804
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	33.8626	1.52972158308042
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	42.1126	1.62441308652857
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	52.7948	1.72259197160892
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	32.3736	1.51019233788739
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	16.7705	1.22454860059224
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.2343	1.08758267552037
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	33.6425	1.5268895519897
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.3045	1.09006750015045
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	80.5141	1.90587248207951
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	46.9544	1.67167722027661
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	19.8631	1.29804921547814
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.23055	1.05040489279253
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	20.0485	1.3020840510957
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	70.053	1.8454273585098
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.19235	1.08609098326966
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	24.2883	1.38539890656891
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	29.8712	1.47525412352616
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	35.0581	1.5447896142639
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	72.9158	1.86282224065442
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	382.886	2.58306960034384
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	17.859	1.2518595690608
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.66228	0.823629399774641
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	163.354	2.21313003924017
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	15.538	1.19139791215062
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.5306	1.09797533257802
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	10.5358	1.02267163992883
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	255.0135	2.40656334218868
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	65.1806	1.8141190202056
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	19.3521	1.28673034369857
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.7979	1.07180839183313
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	24.21365	1.38406205413356
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	39.897	1.60094132927649
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	147.89	2.16993910260219
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.53032	0.814941113559405
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.64424	0.822451847792872
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.13982	0.960942394452584
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.84595	0.835440066675186
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	30.3073	1.48154868087156
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	24.4922	1.38902957035975
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	23.94315	1.37918310017515
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.72049	0.827407401401537
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	28.2062	1.45034612071859
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	28.9177	1.46116524974962
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	19.3345	1.28633519168761
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	493.5795	2.6933572016927
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	22.8575	1.35903062844445
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.806935	0.944829722274483
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.789	1.13953592115851
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.56287	0.878692377685504
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.7953	1.1397342974411
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	57.5979	1.7604074034919
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	56.7019	1.75359837765208
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	109.417	2.0390852000166
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	56.4991	1.7520422984735
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	41.6124	1.61922380816472
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.0943	1.08258432799739
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	23.4729	1.37056859876705
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	17.0647	1.23210120269931
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	37.78465	1.57731655308603
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	63.0326	1.79956591048888
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	16.32765	1.21292634212131
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	19.003	1.27882445374625
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	24.6986	1.39267409505382
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.08895	1.1169081267089
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.56602	0.817308815472457
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	58.2456	1.76526386900787
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	1042.56	3.01810109994894
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	14.5241	1.16209222056985
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	20.36265	1.30883642932167
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	26.65715	1.42581534494932
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	38.18995	1.58195022697007
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.8282	1.10816910769709
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.2714	1.08889765171697
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	25.00805	1.39808156560061
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.94575	1.0772170571563
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.351035	0.866354398428652
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.43097	0.871051352339081
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	405.943	2.6084651639028
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	84.8356	1.92857864766161
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	85.1346	1.93010660998958
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	37.25565	1.57119331065624
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	72.5508	1.86064280426665
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.8027	0.991350142107252
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.1396	1.11858544971144
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.3806	1.1264788337745
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.3892	1.1267578724501
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	22.8447	1.3587873602785
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	31.4444	1.49754469338903
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	518.866	2.71505529708947
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	15.3198	1.18525593046696
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	16.65925	1.22165805247772
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.9618	1.11266866658359
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	32.7548	1.51527627787834
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	36.6364	1.56391397746058
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	17.9986	1.25524113825802
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	107.8	2.03261916372111
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	19.118	1.28144472891721
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	20.147	1.30421254205842
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	26.652	1.42573143409357
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	60.1021	1.77889036934672
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	66.1358	1.82043726795041
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	73.9036	1.86866618195853
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	45.5427	1.65841972779796
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	35.36155	1.54853252130644
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	18.3871	1.26451559997583
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	17.2718	1.23734011487655
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	28.9878	1.46221675445654
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	34.1803	1.53377714079479
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	14.8077	1.17049054003152
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.208305	0.914258776243124
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	16.2143	1.20990088261058
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.85927	0.895387734781228
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.6698	1.06706713456857
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	24.59295	1.39081239274965
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	23.8356	1.37722791068611
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	40.5834	1.60834949871358
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	60.7111	1.78326881709676
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.1961	1.12044888903746
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	36.64545	1.56402124424914
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	21.7887	1.33823331249825
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	26.2132	1.4185216978476
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	36.7171	1.56486955512958
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	19.8774	1.29836176212978
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.96547	0.901216858479581
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.62152	0.882047291849275
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	101.855	2.00798277949628
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	19.88335	1.29849174152849
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	28.9149	1.46112319663961
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.44002	0.974977514955547
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	63.756	1.80452174313896
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	17.5603	1.24453440427021
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.9982	1.14607529671765
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	15.6088	1.19337229827299
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	24.57595	1.3905120819249
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.12336	0.960159572312584
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	10.679	1.02853465330081
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	48.6523	1.68710426867524
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.65917	0.884187379282799
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	16.3209	1.21274676478407
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.645645	0.936802422184674
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	14.5526	1.16294357657396
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	43.4948	1.63843833668551
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	25.3245	1.40354259444043
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	25.4655	1.40595391313028
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	15.30325	1.18478651103073
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.8827	1.07491878755336
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	17.501	1.24306534633867
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.5191	1.09757657754165
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.81204	0.833283564804756
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	171.957	2.23542011227297
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	49.8027	1.69725376023693
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.7981	1.10714889269178
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	26.5334	1.42379454098985
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	91.5608	1.96171005293122
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.91665	1.11115325401351
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.2297	1.12155327883959
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	18.3118	1.26273340802129
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	78.9432	1.89731527688386
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.32924	0.865064868602486
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	62.1473	1.79342296420417
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	29.1315	1.46436433811508
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	69.4469	1.84165348964762
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	50.1872	1.70059383193146
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.9314	0.899355328568406
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.60575	0.982535800637223
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	10.7799	1.03261876085072
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.3554	1.09186032503937
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	24.7008	1.39271277746666
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.70882	0.826652613195634
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.98091	0.843918260115218
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	70.5283	1.84836403159658
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.21901	0.964688996894687
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	173.96	2.24044964864515
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	190.002	2.27875840102321
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.4084	0.924718528517883
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	35.0616	1.54483296945088
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	47.0895	1.67292500136796
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.589095	0.880195711916691
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	96.3328	1.9837746344587
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.49055	1.13003287514355
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	14.7733	1.16948045680893
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	17.01715	1.23088937911398
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.65618	0.823231582498001
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.27643	0.861924324213951
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	35.2924	1.54768242338544
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	108.074	2.03372162758148
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	24.20345	1.3838790697961
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	19.48175	1.28963019518339
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	15.6909	1.19565062240419
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.33542	0.970138513698153
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	32.4191	1.51080229367498
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	41.2913	1.61585960803738
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.9472	1.07726976908416
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.87332	0.948091038192618
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	37.4469	1.57341703069681
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	24.7999	1.39445168082622
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	33.5571	1.52578571630207
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.7578	1.10577919370577
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.00509	0.903371644184402
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	18.4468	1.26592339347549
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	10.6024	1.02540828113175
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.2206	1.12125445046649
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	22.05495	1.34350804668479
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	16.2509	1.21088009030687
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.77419	0.990085220259101
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	1478.01	3.16967740182557
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.5079	1.13059105196337
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	28.79105	1.45925901217504
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	23.7952	1.37649118455076
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.8633	1.14186975409652
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	24.53335	1.38975862487201
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	19.1411	1.28196916108147
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	23.356	1.36840032603101
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.46383	0.927572062921327
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.6467	1.06620661778754
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	14.86795	1.17225401292191
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	15.8621	1.20036342141787
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.6027	1.1004670442807
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.8659	0.895753942073728
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.8101	0.833159866335831
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	16.7214	1.22327523318094
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.51707	0.814059049689629
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	61.3683	1.78794480048404
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	15.98735	1.20377919925321
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	14.622	1.16500974970239
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.52217	0.930555289269809
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	36.4104	1.56122664283809
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	14.06995	1.14829564076705
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.9796	1.1132646547255
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	28.28155	1.45150474334945
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	23.4325	1.36982047907953
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.4746	1.05974133995677
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	26.2537	1.4191921724883
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	16.02685	1.20485088204221
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.39215	0.97276964397333
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.63324	0.821732258166691
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	41.8689	1.62189258831735
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	15.6385	1.19419787151864
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.1489	0.961373627594801
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.10765	0.95941110109214
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.89065	0.838266493770442
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	14.3831	1.15785551940809
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	30.5802	1.48544174162913
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	85.8496	1.93373878186651
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	10.7784	1.03255832605944
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	56.3992	1.75127371377015
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.2289	0.859078224746969
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	10.2026	1.0087151168533
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	30.434	1.48336046328262
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	20.5345	1.31248624751182
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.7301	1.0693054169029
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	30.2128	1.48019241324253
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	17.4966	1.24295614543287
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	57.8003	1.76193084390827
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	23.27635	1.36691674475044
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	19.6821	1.29407364056179
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.73668	0.988415357346817
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	103.649	2.01556553540498
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.22955	0.859117272848062
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.51944	0.814216954242763
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.85975	0.947426369209428
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	471.819	2.67377551784823
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	25.2923	1.40299004157464
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	66.1496	1.82052787892957
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	24.6023	1.39097747523003
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	29.3888	1.46818333112636
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	108.219	2.03430391781816
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	46.4659	1.66713528808684
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	146.472	2.16575490817151
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	64.7331	1.81112707632106
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.03311	0.847153584920817
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.1377	1.11852264620905
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	181.888	2.25980428634555
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	28.8899	1.4607475418442
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	80.1754	1.90404167700789
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	39.7711	1.5995686949718
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.71591	0.827111334121995
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.542	1.09837025914664
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.00375	1.11407195124642
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	42.18415	1.62515033212624
