ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0003712	transcription coregulator activity	2/38	495/18639	0.00404040404040404	1.981818181818182	1.000669025237544	0.2676330950141187	0.3848110779843337	0.3674810077332758	EID2/IRF2BP1	2
GO:0016755	aminoacyltransferase activity	2/38	496/18639	0.004032258064516129	1.9778225806451613	0.9976303566255625	0.2683940514448375	0.3848110779843337	0.3674810077332758	IRF2BP1/RNF26	2
GO:0061775	cohesin loader activity	1/38	153/18639	0.006535947712418301	3.2058823529411766	1.2383114625659761	0.269134973368894	0.3848110779843337	0.3674810077332758	DDX28	1
GO:0004386	helicase activity	1/38	155/18639	0.0064516129032258064	3.164516129032258	1.2230719358440498	0.27213671258821204	0.3848110779843337	0.3674810077332758	DDX28	1
GO:0140658	ATP-dependent chromatin remodeler activity	1/38	158/18639	0.006329113924050633	3.1044303797468356	1.200670052000826	0.276616826045633	0.3848110779843337	0.3674810077332758	DDX28	1
GO:0003689	DNA clamp loader activity	1/38	160/18639	0.00625	3.0656250000000003	1.186029647640505	0.2795886395081224	0.3848110779843337	0.3674810077332758	DDX28	1
GO:0099106	ion channel regulator activity	1/38	160/18639	0.00625	3.0656250000000003	1.186029647640505	0.2795886395081224	0.3848110779843337	0.3674810077332758	SLC30A1	1
GO:0140713	histone chaperone activity	1/38	164/18639	0.006097560975609756	2.9908536585365852	1.1574236273192327	0.2854966461697278	0.3848110779843337	0.3674810077332758	DDX28	1
GO:0016874	ligase activity	1/38	167/18639	0.005988023952095809	2.9371257485029942	1.1365339024057446	0.28989666523724267	0.3848110779843337	0.3674810077332758	MARS2	1
GO:0016247	channel regulator activity	1/38	168/18639	0.005952380952380952	2.919642857142857	1.1296741202039646	0.291357466813736	0.3848110779843337	0.3674810077332758	SLC30A1	1
GO:0141108	transporter regulator activity	1/38	170/18639	0.0058823529411764705	2.885294117647059	1.1161053454684176	0.2942702970997183	0.3848110779843337	0.3674810077332758	SLC30A1	1
GO:0140030	modification-dependent protein binding	1/38	173/18639	0.005780346820809248	2.8352601156069364	1.0961186523450281	0.2986176957510235	0.3848110779843337	0.3674810077332758	YWHAG	1
GO:0003735	structural constituent of ribosome	1/38	175/18639	0.005714285714285714	2.802857142857143	1.0830306542444308	0.3015014631629831	0.3848110779843337	0.3674810077332758	MRPL41	1
GO:0015078	proton transmembrane transporter activity	1/38	185/18639	0.005405405405405406	2.6513513513513516	1.02024246944723	0.31574800763729793	0.39776047715347923	0.3798472272328396	SLC30A1	1
GO:0140597	protein carrier chaperone	1/38	188/18639	0.005319148936170213	2.6090425531914896	1.002212477897632	0.31996651972325363	0.39790708221994364	0.37998722990076006	DDX28	1
GO:0016758	hexosyltransferase activity	1/38	197/18639	0.005076142131979695	2.4898477157360404	0.9501546307116389	0.33247068245893574	0.4082234961837566	0.3898390413908907	B3GALT6	1
GO:0008094	ATP-dependent activity, acting on DNA	1/38	210/18639	0.004761904761904762	2.335714285714286	0.8798236642487276	0.35013785474748826	0.42454214888132946	0.4054227791813022	DDX28	1
GO:0140104	molecular carrier activity	1/38	249/18639	0.004016064257028112	1.969879518072289	0.696385793123001	0.40045124125320186	0.47955272100692076	0.4579559354162673	DDX28	1
